,actor_id,label,predicted_label_BotHawk,predicted_label_BoDeGha,predicted_label_bothunter
4640,493891,Human,0,0,0
4641,6569390,Human,0,1,0
4642,10477073,Human,0,1,1
4643,4947845,Human,0,1,0
4644,41495,Human,0,1,0
4645,6888866,Human,0,1,1
4646,5867665,Bot,1,1,1
4647,8988409,Human,1,1,1
4648,6545467,Human,0,0,0
4649,6835891,Human,0,0,0
4650,14963867,Human,0,1,1
4651,335567,Human,0,1,1
4652,1499607,Human,1,0,0
4653,2151186,Human,0,1,1
4654,39065740,Human,0,1,1
4655,16700,Human,0,1,1
4656,290303,Human,0,0,0
4657,106194,Human,0,1,1
4658,8361299,Human,0,0,0
4659,25258966,Human,1,1,1
4660,9675338,Human,0,0,0
4661,10487845,Human,0,1,1
4662,49822414,Human,0,1,0
4663,26672484,Human,0,0,0
4664,7845005,Human,0,0,0
4665,53311887,Bot,1,0,0
4666,3218617,Human,0,0,0
4667,82799722,Human,0,0,1
4668,807599,Human,0,0,0
4669,46030020,Bot,1,1,1
4670,2621499,Human,0,1,1
4671,35867865,Human,0,1,0
4672,39688917,Human,0,1,0
4673,1050609,Bot,1,0,0
4674,3894008,Human,0,0,0
4675,204671,Human,0,1,1
4676,48688872,Human,0,1,0
4677,56740174,Bot,1,0,0
4678,22009,Human,0,0,0
4679,5748289,Human,0,1,0
4680,55374212,Human,0,0,0
4681,36972686,Human,0,1,1
4682,2694663,Human,0,1,1
4683,4999022,Human,0,1,0
4684,6609929,Human,0,0,0
4685,42150522,Human,0,1,0
4686,18518033,Human,0,0,0
4687,2205926,Human,0,1,1
4688,7659890,Human,0,1,0
4689,6430994,Human,0,0,0
4690,911566,Human,0,1,0
4691,43995119,Human,0,0,0
4692,2929847,Human,0,0,0
4693,61519853,Human,0,1,1
4694,77390361,Human,0,0,0
4695,20798510,Human,0,0,0
4696,10736861,Human,0,0,0
4697,235307,Human,0,0,0
4698,87168,Human,0,0,0
4699,20152487,Human,0,1,1
4700,22456368,Human,0,1,0
4701,35625753,Bot,1,1,1
4702,13677519,Human,0,0,0
4703,1637892,Human,0,0,0
4704,21084600,Human,0,0,0
4705,19204398,Human,0,0,0
4706,3324775,Human,0,0,0
4707,26226804,Human,1,0,0
4708,51307338,Human,0,0,0
4709,70739349,Human,0,1,1
4710,26859204,Human,0,0,0
4711,44773360,Human,0,0,0
4712,142755,Human,0,0,0
4713,2229339,Human,0,0,0
4714,47071433,Human,0,1,0
4715,81752898,Human,0,0,0
4716,72691467,Human,0,0,0
4717,812783,Human,0,0,0
4718,885054,Human,0,1,0
4719,53090888,Human,0,0,1
4720,1449319,Human,0,0,0
4721,60856788,Bot,1,1,1
4722,3660366,Human,0,0,0
4723,7051925,Human,1,0,0
4724,1452922,Human,0,1,0
4725,10296554,Human,0,0,0
4726,152863,Human,0,0,0
4727,14029133,Human,0,1,1
4728,5876824,Human,0,1,1
4729,1840295,Human,0,0,0
4730,623951,Human,0,1,0
4731,430092,Human,0,0,0
4732,86290,Human,0,1,1
4733,64042475,Human,0,0,0
4734,13243941,Human,1,0,0
4735,1775316,Human,0,0,0
4736,3116070,Human,1,0,0
4737,413481,Human,0,0,0
4738,4122866,Human,0,0,0
4739,53881329,Human,0,1,0
4740,24250627,Human,0,0,0
4741,3455798,Human,1,0,0
4742,9599344,Human,0,0,0
4743,1692726,Human,1,0,0
4744,11142171,Human,0,0,0
4745,514002,Human,0,0,0
4746,2217820,Human,0,0,0
4747,76552510,Human,0,0,0
4748,44077321,Human,0,0,0
4749,8040367,Human,0,1,0
4750,17556281,Human,0,1,1
4751,13474870,Human,0,0,0
4752,589279,Human,0,1,1
4753,4586894,Human,0,0,0
4754,6537861,Human,0,0,0
4755,1782643,Human,1,0,0
4756,4453979,Human,0,0,0
4757,1688533,Human,0,0,0
4758,334293,Human,0,0,0
4759,19367947,Human,0,0,0
4760,6779483,Human,0,0,0
4761,1288573,Human,0,0,0
4762,16235121,Human,0,1,0
4763,7473880,Human,0,0,0
4764,49915958,Human,0,1,1
4765,41815,Human,0,0,0
4766,47624570,Human,0,0,0
4767,52647469,Human,0,0,0
4768,29879298,Human,0,0,0
4769,1441560,Human,1,0,0
4770,49226515,Bot,1,0,0
4771,2278221,Human,1,1,0
4772,7681467,Human,0,0,0
4773,22199259,Human,0,0,0
4774,25144485,Human,0,0,0
4775,47480384,Human,0,0,0
4776,17984549,Human,0,1,1
4777,2388185,Human,0,1,1
4778,16915480,Human,0,1,1
4779,69721134,Human,0,0,0
4780,533,Human,0,0,0
4781,947005,Human,0,0,0
4782,2816753,Human,0,0,0
4783,463851,Human,0,0,0
4784,33961674,Human,0,0,0
4785,23304091,Bot,1,1,0
4786,30813457,Human,0,0,0
4787,1142554,Human,0,0,0
4788,7427347,Human,0,0,0
4789,1427840,Human,0,0,0
4790,957321,Human,0,0,0
4791,13929105,Human,1,0,0
4792,12641361,Human,0,0,0
4793,5497832,Human,0,0,1
4794,5495193,Human,0,1,1
4795,12611259,Human,0,0,0
4796,1926128,Human,0,1,1
4797,26824113,Human,0,0,0
4798,1482768,Human,0,0,0
4799,45185388,Human,0,0,0
4800,136119,Human,1,0,0
4801,898091,Human,0,0,0
4802,79509062,Human,0,0,0
4803,445320,Human,0,0,0
4804,82989933,Bot,1,0,0
4805,63028776,Human,0,0,0
4806,18291632,Human,0,0,0
4807,36937771,Human,0,0,0
4808,91824591,Human,1,0,0
4809,1154337,Human,0,0,0
4810,5517369,Human,0,1,1
4811,58600208,Human,1,0,0
4812,34665051,Human,0,0,0
4813,3105306,Human,0,0,0
4814,57318201,Human,0,0,0
4815,999588,Human,0,1,0
4816,2741,Human,0,1,1
4817,37634144,Human,0,0,0
4818,235334,Human,0,0,0
4819,11859904,Human,0,1,1
4820,38537062,Human,0,0,0
4821,9202899,Human,0,0,0
4822,3717345,Human,0,0,0
4823,44844360,Human,0,0,0
4824,9859037,Human,0,0,0
4825,1297371,Human,0,0,0
4826,20728956,Human,0,0,0
4827,4757069,Human,0,1,1
4828,4967,Human,1,1,1
4829,42460632,Human,0,0,0
4830,2844936,Human,0,1,0
4831,25363473,Human,0,0,0
4832,55790251,Human,0,0,0
4833,53942725,Human,0,1,1
4834,36863,Human,0,1,0
4835,8918108,Human,0,0,0
4836,589034,Human,0,0,0
4837,13316262,Human,0,1,1
4838,8300317,Human,1,0,0
4839,35414841,Human,0,0,0
4840,42246742,Human,0,0,0
4841,2150711,Human,0,0,0
4842,375744,Human,0,0,0
4843,9384699,Human,0,0,0
4844,15899312,Human,0,0,0
4845,2905588,Human,1,0,0
4846,3167,Human,1,0,1
4847,26138129,Human,1,0,0
4848,10399117,Human,0,1,0
4849,40482367,Human,0,0,0
4850,10398034,Human,0,0,0
4851,1634145,Human,0,0,0
4852,78324429,Human,0,0,0
4853,40387179,Human,0,0,0
4854,7966803,Human,1,0,0
4855,1614274,Human,0,0,0
4856,45607042,Human,0,0,0
4857,12183078,Human,0,1,0
4858,2303039,Human,0,0,0
4859,13556116,Human,0,0,0
4860,6264033,Human,0,0,1
4861,14281572,Human,0,0,0
4862,6679325,Bot,0,0,0
4863,13857929,Human,0,0,0
4864,66486,Human,0,0,0
4865,7300975,Human,0,0,0
4866,29212519,Human,0,1,0
4867,1366896,Human,1,0,0
4868,16225172,Human,0,1,1
4869,20403791,Human,0,0,0
4870,8942601,Human,0,0,0
4871,33383463,Human,0,0,0
4872,822298,Human,0,0,0
4873,715120,Human,0,1,0
4874,39092278,Human,0,1,1
4875,2822037,Human,0,1,0
4876,4289501,Human,0,1,0
4877,2646632,Bot,1,0,0
4878,373765,Human,0,0,0
4879,163549,Human,1,0,0
4880,314716,Human,0,1,1
4881,900820,Human,0,0,0
4882,22315929,Human,0,0,0
4883,121603,Human,0,0,0
4884,21343441,Human,0,1,0
4885,44779287,Human,0,0,1
4886,477956,Human,0,0,0
4887,249268,Human,0,0,0
4888,47384516,Human,0,0,0
4889,7788766,Human,0,1,1
4890,73244652,Human,0,0,0
4891,1689183,Human,0,0,0
4892,326587,Human,0,0,0
4893,15904523,Human,0,0,0
4894,2006565,Bot,1,1,1
4895,4081020,Human,0,1,0
4896,210863,Human,1,0,0
4897,1474303,Human,0,0,0
4898,5697227,Human,0,1,1
4899,67142049,Human,0,0,0
4900,18075039,Bot,1,0,0
4901,24567974,Human,0,1,0
4902,61259627,Human,0,1,1
4903,194984,Human,0,1,1
4904,227486,Human,0,0,1
4905,3977232,Human,1,0,0
4906,468940,Human,0,1,1
4907,7300481,Human,0,1,0
4908,776954,Human,0,0,0
4909,249515,Human,0,0,0
4910,32594847,Human,0,0,0
4911,6995051,Human,0,0,0
4912,13322696,Human,0,1,0
4913,4198311,Human,0,1,1
4914,26967,Human,0,1,1
4915,1347065,Human,0,1,1
4916,80846488,Human,0,1,0
4917,2947470,Human,0,0,0
4918,12081369,Human,1,1,1
4919,5516298,Human,0,1,1
4920,26668352,Human,1,1,1
4921,2019387,Human,0,1,1
4922,4523502,Human,0,1,1
4923,79351,Human,0,0,1
4924,13513340,Human,0,1,1
4925,6848311,Human,0,1,1
4926,778,Human,1,0,0
4927,63648,Human,0,0,1
4928,49774184,Human,0,1,1
4929,2241520,Human,0,1,1
4930,32575566,Human,0,1,1
4931,46101219,Human,0,1,0
4932,3110002,Human,1,1,1
4933,83179295,Human,0,1,1
4934,106511,Human,0,1,1
4935,36083550,Human,0,0,0
4936,9022718,Human,0,1,1
4937,48015736,Human,0,1,1
4938,19343955,Human,0,0,0
4939,11349917,Human,0,1,1
4940,1236561,Human,0,0,0
4941,16781,Human,0,1,1
4942,356768,Human,0,1,1
4943,553697,Human,0,0,1
4944,32978179,Human,0,0,1
4945,3308769,Human,0,1,1
4946,6224270,Human,1,1,1
4947,46507039,Human,0,1,1
4948,1217863,Human,0,1,1
4949,2218841,Human,0,0,0
4950,26483972,Human,1,0,0
4951,26109316,Human,1,1,1
4952,8203976,Human,0,1,0
4953,1580082,Human,1,1,1
4954,833231,Human,0,1,1
4955,7093518,Human,0,0,0
4956,19396090,Human,0,1,1
4957,161761,Human,1,1,0
4958,30870216,Human,0,1,1
4959,2946214,Human,0,1,1
4960,7775707,Human,0,1,1
4961,2985314,Human,0,1,1
4962,1103838,Human,0,0,1
4963,1003461,Human,0,1,1
4964,94284,Human,0,0,1
4965,2721089,Human,0,0,0
4966,54525960,Human,0,0,1
4967,63734405,Human,0,1,1
4968,29888641,Human,0,1,1
4969,211411,Human,0,1,1
4970,59706460,Human,0,0,1
4971,7753369,Human,0,0,1
4972,49711132,Human,0,1,1
4973,5430733,Human,0,0,1
4974,939291,Human,0,0,0
4975,3055788,Human,0,0,0
4976,1232595,Human,0,1,1
4977,15660169,Human,0,1,1
4978,48402017,Human,0,1,1
4979,757752,Human,0,1,1
4980,4106672,Human,0,1,1
4981,30872186,Human,0,1,1
4982,25244432,Human,1,1,1
4983,126604,Human,0,1,1
4984,57037080,Human,0,0,0
4985,80600689,Human,0,0,0
4986,52672484,Human,1,0,0
4987,5741500,Human,0,1,1
4988,72088126,Human,0,0,0
4989,489362,Human,1,1,1
4990,789215,Human,0,1,1
4991,293363,Human,0,1,1
4992,25414896,Human,0,1,1
4993,17674105,Human,0,1,1
4994,74361703,Human,0,1,1
4995,1694446,Human,0,1,1
4996,712608,Human,0,1,1
4997,73544247,Human,0,1,1
4998,481351,Human,0,1,1
4999,73930840,Human,0,0,0
5000,11576431,Human,0,1,1
5001,48813565,Human,0,0,1
5002,3001093,Human,0,1,1
5003,666475,Human,0,1,1
5004,6191270,Human,0,1,1
5005,81600993,Human,0,1,1
5006,17733533,Human,0,1,1
5007,572862,Human,0,1,1
5008,1580956,Human,1,1,1
5009,141232,Human,0,0,0
5010,3450690,Human,0,1,1
5011,476186,Human,0,1,1
5012,2070010,Human,0,1,1
5013,3288375,Human,0,1,1
5014,662545,Human,1,0,0
5015,1943284,Human,0,1,1
5016,10348912,Human,0,1,1
5017,29560987,Human,0,1,1
5018,60157610,Human,0,1,1
5019,265639,Human,0,1,1
5020,6311799,Human,0,1,1
5021,20092316,Human,0,1,1
5022,1098412,Human,0,1,1
5023,4156752,Human,0,1,1
5024,70838173,Human,0,1,1
5025,21091736,Human,0,1,1
5026,705123,Human,0,1,1
5027,2470864,Human,1,1,1
5028,5550241,Human,1,0,0
5029,10566826,Human,0,1,1
5030,26040259,Human,0,0,1
5031,17913954,Human,0,1,1
5032,16078332,Human,0,1,1
5033,7040350,Human,0,1,1
5034,1433832,Human,0,1,1
5035,1850,Human,0,1,1
5036,965550,Human,0,1,1
5037,1569131,Human,0,0,1
5038,965809,Human,0,1,1
5039,1058778,Human,0,1,1
5040,70859262,Human,1,1,1
5041,16926049,Human,0,0,1
5042,23665824,Human,0,1,1
5043,22718738,Human,1,1,1
5044,13766136,Human,0,1,1
5045,799346,Human,0,1,1
5046,56164590,Human,0,0,1
5047,150626,Human,0,0,1
5048,3342974,Human,0,0,1
5049,33042053,Human,0,0,0
5050,72896,Human,0,1,1
5051,71040231,Bot,1,1,1
5052,647031,Human,0,0,1
5053,3618479,Human,0,1,1
5054,33532941,Human,0,1,1
5055,4276548,Human,0,1,1
5056,76458668,Human,0,1,1
5057,1094905,Human,0,0,1
5058,20374350,Bot,1,1,1
5059,57458999,Human,0,1,1
5060,27971921,Human,0,1,1
5061,52544,Human,0,0,1
5062,1271364,Human,0,0,0
5063,49644838,Human,0,1,1
5064,6792578,Human,0,1,1
5065,692303,Human,0,1,1
5066,806256,Human,0,1,1
5067,16028771,Human,0,0,0
5068,1664407,Human,0,0,0
5069,59680092,Human,0,0,0
5070,6977289,Human,0,0,1
5071,58959005,Human,0,1,1
5072,7421132,Human,0,0,1
5073,31110506,Human,0,1,1
5074,83857,Human,0,1,1
5075,2513673,Human,1,0,1
5076,35159250,Human,0,1,1
5077,121025,Human,0,1,1
5078,1556687,Human,0,0,1
5079,39831773,Human,0,1,1
5080,1658405,Human,0,1,1
5081,24448061,Human,0,1,1
5082,2069590,Human,0,0,1
5083,5768468,Bot,1,1,1
5084,75129693,Human,0,0,1
5085,6344112,Human,0,0,1
5086,4205004,Human,0,0,1
5087,32123500,Human,0,1,1
5088,17488981,Human,0,0,1
5089,937354,Human,0,1,1
5090,61247393,Bot,1,0,0
5091,82543000,Human,1,1,1
5092,8173478,Human,0,0,0
5093,2621,Human,0,1,1
5094,1230551,Human,0,0,0
5095,273868,Human,0,1,1
5096,17570430,Human,0,1,1
5097,35681649,Human,0,1,0
5098,1794099,Human,0,1,1
5099,778799,Human,1,0,1
5100,4106617,Human,0,0,1
5101,64411306,Human,0,0,1
5102,101649,Human,0,1,1
5103,3697662,Human,0,0,1
5104,80460567,Human,0,1,1
5105,1529180,Human,0,0,1
5106,7679871,Human,0,1,1
5107,6321485,Human,0,1,1
5108,4929861,Human,0,0,1
5109,782704,Human,0,1,1
5110,26716802,Human,1,0,0
5111,52448427,Human,0,0,0
5112,7254853,Human,0,1,1
5113,8232737,Human,1,1,1
5114,26389417,Human,0,1,1
5115,43492737,Human,0,1,1
5116,65443164,Human,0,1,0
5117,52447250,Human,0,1,1
5118,1020987,Human,0,1,0
5119,21248657,Human,0,1,1
5120,55398552,Human,0,1,1
5121,22008923,Human,0,0,1
5122,1829991,Human,0,0,1
5123,9839768,Human,1,1,1
5124,1142185,Human,0,1,1
5125,75840458,Human,1,0,0
5126,82579298,Human,0,1,1
5127,12038849,Human,0,0,0
5128,4182659,Human,0,1,1
5129,41663,Human,0,0,1
5130,9100546,Human,0,1,0
5131,639247,Human,0,0,0
5132,10128,Human,1,0,0
5133,5836855,Human,0,0,0
5134,6400093,Human,0,0,0
5135,5351225,Human,1,0,0
5136,4921462,Human,0,1,1
5137,30112155,Human,0,0,0
5138,3661115,Human,0,1,1
5139,29663149,Human,0,0,0
5140,79726957,Human,0,0,0
5141,224089,Human,0,0,0
5142,22205011,Human,0,1,1
5143,9213670,Human,0,1,0
5144,1916485,Human,0,0,0
5145,81558540,Bot,1,0,0
5146,1377,Human,0,1,1
5147,84740964,Human,0,0,0
5148,835219,Human,0,0,0
5149,1361891,Human,0,0,0
5150,29315886,Human,0,0,0
5151,125509,Human,0,0,1
5152,6240630,Human,1,0,1
5153,7536620,Human,1,1,0
5154,9374762,Human,0,0,0
5155,33257111,Human,0,1,1
5156,11410997,Human,0,0,0
5157,49415,Human,0,1,1
5158,111866,Bot,1,1,1
5159,63491234,Human,0,0,0
5160,41851341,Human,1,1,1
5161,25866827,Human,0,1,1
5162,4759699,Human,0,1,1
5163,5506585,Human,0,0,0
5164,363802,Human,0,1,1
5165,18150417,Human,0,1,1
5166,27822304,Human,0,1,1
5167,34790,Human,0,0,1
5168,5548518,Human,0,0,0
5169,3837059,Human,0,0,0
5170,14910943,Human,0,1,1
5171,11485594,Human,0,1,1
5172,61805754,Human,0,1,1
5173,467709,Human,0,0,0
5174,173288,Human,0,1,1
5175,6759612,Human,0,1,1
5176,1834516,Human,0,1,0
5177,21351878,Human,0,0,0
5178,252042,Human,0,1,1
5179,44892260,Bot,1,0,0
5180,26141882,Human,0,0,0
5181,55460785,Human,0,0,0
5182,76634406,Human,0,0,0
5183,916317,Human,0,1,1
5184,43215253,Human,0,1,1
5185,950575,Human,0,1,0
5186,58601732,Human,0,0,0
5187,67169551,Human,0,1,1
5188,31243790,Human,1,1,1
5189,1242887,Human,0,1,1
5190,78431769,Human,1,0,0
5191,24364012,Human,0,0,0
5192,73928571,Human,0,1,1
5193,6623388,Human,0,1,1
5194,85119255,Human,0,0,1
5195,1689766,Human,0,0,0
5196,37011898,Human,0,0,0
5197,18443139,Human,0,0,0
5198,15215400,Human,0,1,1
5199,77313233,Human,0,0,0
5200,61590714,Human,0,0,0
5201,6706944,Human,0,0,1
5202,56930273,Human,0,0,0
5203,2478850,Human,0,0,0
5204,4408379,Human,0,1,1
5205,4539057,Human,0,0,0
5206,894884,Human,0,0,0
5207,18002496,Human,1,0,0
5208,33811744,Human,0,0,0
5209,3818029,Human,0,0,1
5210,6222940,Human,0,0,0
5211,3639446,Human,0,1,0
5212,31998003,Human,0,0,0
5213,15788759,Bot,0,1,0
5214,16618216,Human,0,0,0
5215,1462282,Human,0,1,1
5216,336212,Human,0,0,0
5217,81782124,Human,0,1,1
5218,3048134,Human,1,1,1
5219,51681618,Human,1,1,1
5220,22629774,Human,0,0,1
5221,2322266,Human,0,1,1
5222,5055789,Human,0,1,1
5223,616311,Human,0,1,0
5224,3064397,Human,1,1,1
5225,3302478,Human,0,0,0
5226,33738103,Human,1,1,0
5227,6558047,Human,1,1,1
5228,2333883,Human,0,1,1
5229,1305167,Human,0,1,1
5230,4990487,Human,0,1,1
5231,91744224,Human,1,0,0
5232,16370781,Human,0,0,0
5233,5331577,Human,0,1,1
5234,884928,Human,0,0,0
5235,54316454,Human,0,0,0
5236,4257577,Human,0,0,0
5237,83442,Human,0,0,0
5238,1119017,Human,0,1,1
5239,38088949,Human,0,0,0
5240,1494211,Human,0,1,1
5241,22425444,Human,1,0,0
5242,984374,Human,0,1,1
5243,3294597,Human,0,1,0
5244,26832170,Bot,1,1,1
5245,41747005,Human,1,1,1
5246,1151557,Human,0,0,1
5247,1051723,Bot,1,1,1
5248,54814569,Human,0,0,0
5249,37865735,Human,0,0,0
5250,5524798,Human,0,0,0
5251,54995707,Human,0,1,1
5252,24063,Human,0,0,1
5253,127797,Human,0,0,0
5254,52799,Human,0,1,1
5255,61686698,Human,0,0,0
5256,3153638,Human,0,1,1
5257,24367253,Bot,1,0,0
5258,11904023,Human,0,0,1
5259,1386689,Human,0,0,0
5260,15075996,Human,0,0,0
5261,14849633,Human,0,0,0
5262,2307692,Human,1,0,0
5263,2909286,Human,0,1,1
5264,213484,Human,0,0,0
5265,60294,Bot,0,1,0
5266,85610882,Human,0,0,0
5267,77259,Human,0,0,0
5268,7481356,Human,0,0,0
5269,62795597,Human,1,1,1
5270,14043490,Human,0,1,1
5271,126441,Human,0,1,1
5272,540554,Human,0,0,0
5273,3595132,Human,0,1,1
5274,294765,Human,0,1,1
5275,71398022,Human,0,0,1
5276,3459954,Human,0,1,1
5277,9316341,Human,0,1,0
5278,647076,Human,0,1,1
5279,48260534,Human,0,1,1
5280,8846211,Human,1,0,0
5281,17039389,Human,0,1,0
5282,8366208,Human,0,1,1
5283,4015312,Human,0,1,1
5284,12553576,Human,0,1,1
5285,1522731,Human,0,1,1
5286,77081751,Human,0,1,1
5287,216080,Human,0,1,1
5288,24800714,Human,0,0,0
5289,29373963,Human,1,0,0
5290,964927,Human,0,0,0
5291,11912225,Human,0,1,0
5292,41563853,Human,0,0,0
5293,12488783,Human,0,0,1
5294,43663476,Human,0,1,1
5295,23304,Human,0,0,0
5296,1617424,Human,0,1,1
5297,1529535,Human,0,0,0
5298,3755029,Human,0,0,0
5299,77006897,Human,0,1,1
5300,1577802,Human,1,1,0
5301,4813045,Human,0,0,0
5302,17437380,Human,0,1,1
5303,49265907,Human,0,0,0
5304,38199262,Bot,0,0,0
5305,31522760,Human,0,1,0
5306,3372342,Bot,1,1,1
5307,341314,Human,0,0,0
5308,67903886,Human,0,1,0
5309,26892178,Human,0,1,1
5310,10407760,Human,1,1,1
5311,3431333,Human,0,0,0
5312,711311,Human,0,1,1
5313,37080958,Human,0,1,1
5314,14068621,Human,0,0,0
5315,25851739,Human,0,1,1
5316,882976,Human,0,0,0
5317,7956947,Human,0,0,0
5318,1212,Human,0,0,0
5319,55796944,Human,0,0,0
5320,1946610,Human,0,0,0
5321,486367,Human,0,0,1
5322,5443147,Human,1,0,0
5323,55790344,Human,0,0,0
5324,52702992,Bot,1,1,0
5325,33374965,Human,0,1,1
5326,20977433,Human,0,1,0
5327,47037905,Human,0,1,1
5328,6270048,Bot,0,1,1
5329,301220,Human,0,1,1
5330,8496940,Human,0,0,0
5331,81515012,Human,0,0,0
5332,332994,Human,0,1,0
5333,12040685,Human,0,0,0
5334,45947961,Human,0,0,0
5335,4324516,Human,0,0,0
5336,6221156,Human,1,1,1
5337,1445834,Human,0,0,0
5338,16195656,Human,0,0,0
5339,1805746,Human,0,1,1
5340,5436999,Human,0,0,0
5341,28904266,Human,0,0,0
5342,2507951,Human,0,0,1
5343,31142146,Human,0,0,0
5344,63486087,Human,0,1,0
5345,1180335,Human,0,0,0
5346,1434545,Bot,1,1,1
5347,42723993,Human,0,0,0
5348,54407259,Human,0,1,1
5349,1748653,Human,0,1,1
5350,5869249,Human,0,1,1
5351,54248166,Human,0,1,1
5352,3375461,Human,0,1,0
5353,2746074,Human,0,0,0
5354,29556850,Human,1,1,1
5355,13832349,Human,0,0,0
5356,1779792,Human,0,0,0
5357,4033090,Human,1,0,0
5358,2810519,Human,0,1,1
5359,1935960,Human,0,0,0
5360,26744576,Human,0,0,0
5361,64654203,Human,0,0,0
5362,1355059,Human,0,1,1
5363,7131143,Human,0,0,0
5364,30398469,Human,0,0,0
5365,1173955,Bot,1,0,0
5366,1036808,Human,0,0,0
5367,85386116,Human,0,0,0
5368,1057353,Bot,1,1,1
5369,28309249,Human,0,0,0
5370,2094371,Human,0,0,0
5371,9434715,Human,0,1,1
5372,2947595,Human,0,1,1
5373,17153022,Human,0,0,1
5374,22801583,Human,0,0,0
5375,16407807,Human,0,0,0
5376,16494272,Human,1,1,1
5377,89910,Human,0,0,0
5378,294864,Human,0,0,0
5379,73820785,Human,0,0,0
5380,43534309,Human,0,0,0
5381,542863,Human,0,1,1
5382,1140906,Human,1,0,0
5383,1400897,Human,1,0,0
5384,13459904,Human,0,0,0
5385,7670276,Human,0,0,0
5386,4129208,Human,0,1,1
5387,40325757,Human,0,0,0
5388,984817,Human,0,1,1
5389,52158641,Human,0,0,0
5390,7751182,Human,0,1,1
5391,37159550,Human,0,1,1
5392,37156449,Human,0,0,0
5393,4629496,Human,0,1,1
5394,4139050,Bot,1,0,0
5395,10274366,Human,0,0,0
5396,19957806,Human,0,1,1
5397,12821956,Human,0,0,1
5398,66968678,Human,0,0,1
5399,9977887,Human,0,1,1
5400,591033,Bot,1,1,1
5401,13499639,Human,0,1,1
5402,750276,Human,0,0,0
5403,31145988,Human,0,0,0
5404,11638995,Human,0,0,0
5405,41291385,Human,0,0,0
5406,4550621,Human,0,1,1
5407,964723,Bot,1,0,0
5408,57403,Human,0,0,0
5409,67962328,Human,0,1,1
5410,9965476,Human,1,1,1
5411,486540,Human,0,0,0
5412,64450378,Human,0,0,0
5413,231923,Human,0,1,1
5414,56395104,Human,0,1,1
5415,69717,Human,0,1,1
5416,50063647,Human,0,1,1
5417,34320458,Human,0,1,1
5418,11193764,Human,0,1,1
5419,3967506,Human,1,1,1
5420,1446897,Bot,0,1,1
5421,614233,Human,0,0,0
5422,992613,Human,1,0,0
5423,1932563,Human,0,0,0
5424,73549208,Human,0,0,0
5425,47337188,Human,0,1,1
5426,4459398,Human,0,0,1
5427,37455951,Human,0,0,0
5428,23188539,Human,0,0,0
5429,830084,Human,0,1,1
5430,890111,Human,0,0,0
5431,867352,Human,0,0,0
5432,65736,Human,0,0,0
5433,5488440,Human,0,1,1
5434,6721458,Human,0,1,1
5435,60718360,Human,0,0,0
5436,10147802,Human,0,0,0
5437,4040623,Human,0,1,1
5438,25224843,Human,0,1,0
5439,365089,Human,1,0,1
5440,7295071,Human,0,0,0
5441,5001092,Human,0,0,0
5442,10142938,Human,0,0,0
5443,191721,Human,0,1,1
5444,7907848,Human,0,0,1
5445,47184118,Human,0,0,1
5446,622789,Human,0,1,0
5447,51781608,Human,0,0,1
5448,14189497,Human,0,0,0
5449,1994518,Human,0,1,1
5450,13897643,Human,0,0,0
5451,3308246,Human,1,1,0
5452,17325,Human,0,0,0
5453,11516302,Human,0,1,1
5454,6352776,Bot,1,1,1
5455,776816,Human,0,0,1
5456,1189414,Human,0,0,0
5457,27560638,Human,0,0,1
5458,30737530,Human,0,0,0
5459,69141501,Human,0,0,0
5460,5158436,Bot,0,1,0
5461,7277719,Human,0,1,1
5462,1206691,Human,0,1,1
5463,90329641,Human,0,0,0
5464,1885005,Human,0,1,1
5465,92749,Human,0,1,1
5466,62508050,Human,1,1,1
5467,84025829,Human,0,1,1
5468,271029,Human,0,1,1
5469,5120679,Human,0,0,0
5470,22458333,Human,0,1,1
5471,3840695,Human,0,0,0
5472,47781757,Human,0,1,1
5473,75445744,Human,0,1,1
5474,19036496,Human,0,1,1
5475,8573935,Human,0,0,0
5476,77638332,Human,1,1,1
5477,8705251,Human,0,1,1
5478,26676291,Bot,1,1,1
5479,20843596,Human,0,1,1
5480,1420594,Human,0,1,1
5481,4001424,Human,0,0,1
5482,9528307,Human,0,1,0
5483,92793,Human,0,1,1
5484,58605119,Bot,1,0,1
5485,22344340,Human,0,0,1
5486,22076831,Bot,1,1,1
5487,4706131,Human,0,0,1
5488,12958815,Human,0,0,0
5489,122189,Human,0,0,1
5490,53292327,Human,0,0,0
5491,10670690,Human,0,0,0
5492,25489897,Human,0,0,0
5493,860099,Human,0,0,1
5494,61147963,Human,0,0,0
5495,286476,Human,0,0,0
5496,9410171,Human,0,0,0
5497,1925840,Human,0,0,0
5498,1975321,Human,1,0,0
5499,39231249,Human,0,0,0
5500,21083073,Human,0,0,0
5501,17774687,Human,0,0,0
5502,22347970,Human,0,0,0
5503,10740350,Human,0,0,0
5504,44050820,Human,0,0,0
5505,13665637,Human,0,0,0
5506,1821014,Human,0,0,0
5507,35718120,Human,0,0,0
5508,25026967,Human,0,0,0
5509,153197,Human,0,0,0
5510,5517838,Human,0,0,0
5511,7856674,Human,0,0,0
5512,808857,Human,1,0,0
5513,16182107,Human,0,0,0
5514,407542,Human,0,0,0
5515,47337480,Human,0,0,0
5516,7043539,Human,0,0,0
5517,1430078,Human,0,0,0
5518,1621608,Human,0,0,0
5519,133832,Bot,0,0,0
